0,0,0,0,0,0,23,23,0,0,0,0,14,14,0,11,11,0,27,22,5,1,1,0,1,1,0,58,58,0,29,29,0,1,1,0,7,7,0,3,3,0,25,14,11,35,35,0,15,15,0,11,11,0,12,12,0,14,13,1,9,9,0,1,1,0,63,62,1,19,19,0,0,0,0,0,0,0,1,1,0,8,8,0,17,17,0,0,0,0,0,0,0,11,11,0,12,12,0,1,1,0,29,26,3,7,7,0,6,6,0,4,4,0,4,4,0,1,1,0,5,2,3,1,1,0,15,13,2,26,26,0,2,2,0,6,6,0,0,0,0,0,0,0,18,17,1,28,23,5,0,0,0
0,0,0,2,1,1,17,17,0,17,15,2,24,24,0,0,0,0,0,0,0,0,0,0,2,2,0,22,22,0,1,1,0,1,1,0,13,13,0,4,3,1,50,42,8,37,35,2,0,0,0,4,4,0,20,20,0,20,20,0,11,11,0,0,0,0,0,0,0,29,29,0,3,3,0,10,2,8,11,11,0,2,2,0,0,0,0,2,2,0,0,0,0,4,4,0,14,14,0,1,1,0,27,19,8,11,9,2,9,9,0,1,1,0,5,5,0,1,1,0,21,20,1,13,13,0,5,5,0,43,43,0,1,1,0,3,2,1,0,0,0,0,0,0,11,11,0,0,0,1,9,9,0
0,0,0,33,25,8,12,12,0,38,16,22,73,73,0,0,0,0,0,0,0,2,2,0,0,0,0,87,87,0,39,37,2,0,0,0,11,11,0,8,8,0,91,75,16,45,42,3,0,0,0,17,14,3,0,0,0,23,23,0,7,6,1,2,2,0,65,65,0,34,34,0,19,19,0,14,7,7,26,26,0,23,22,1,0,0,0,27,27,0,1,1,0,9,9,0,16,16,0,5,5,0,20,18,2,12,12,0,0,0,0,13,13,0,40,40,0,7,7,0,10,8,2,13,13,0,49,46,3,111,111,0,9,9,0,22,7,15,1,1,0,8,8,0,48,45,3,15,13,2,0,0,0
0,0,0,23,21,2,19,15,4,22,7,15,51,51,0,10,10,0,15,13,2,2,2,0,0,0,0,54,54,0,30,30,0,0,0,0,16,16,0,7,6,1,84,49,35,36,37,0,79,79,0,10,9,1,21,21,0,21,21,0,12,11,1,0,0,0,47,43,4,33,33,0,25,25,0,14,10,4,12,12,0,34,32,2,12,12,0,5,5,0,2,2,0,13,13,0,6,6,0,21,21,0,20,18,2,33,32,1,16,16,0,6,6,0,38,38,0,2,2,0,13,12,1,28,28,0,32,27,5,136,136,0,17,17,0,0,6,0,0,0,0,15,15,0,64,62,2,7,7,0,0,0,0
0,0,0,20,19,1,11,9,2,28,6,22,63,63,0,11,11,0,11,8,3,3,3,0,4,4,0,39,39,0,56,54,2,0,0,0,15,15,0,17,16,1,97,97,0,47,45,2,0,0,0,20,20,0,20,20,0,23,23,0,10,10,0,0,0,0,51,51,0,25,25,0,18,18,0,8,8,0,3,3,0,41,39,2,14,14,0,9,9,0,2,2,0,12,12,0,23,23,0,10,10,0,25,24,1,33,31,2,21,21,0,5,5,0,47,47,0,8,8,0,7,8,0,22,22,0,31,27,4,133,133,0,7,7,0,11,10,1,0,0,0,16,16,0,40,38,2,8,7,1,0,0,0
0,0,0,19,17,2,23,21,2,39,22,17,66,66,0,13,13,0,18,18,0,0,0,0,0,0,0,32,32,0,43,43,0,0,0,0,24,24,0,15,12,3,55,55,0,25,25,0,41,41,0,11,11,0,24,9,15,27,27,0,10,10,0,2,2,0,21,19,2,27,27,0,24,24,0,13,9,4,5,5,0,50,47,3,21,21,0,4,4,0,1,1,0,16,9,7,14,14,0,7,7,0,24,15,9,55,53,2,17,17,0,4,4,0,35,35,0,2,2,0,17,15,2,14,14,0,24,21,3,126,126,0,5,5,0,11,8,3,0,0,0,22,22,0,58,54,4,3,3,0,12,12,0
0,0,0,14,15,0,18,16,2,38,15,23,14,14,0,8,8,0,0,0,0,0,0,0,2,2,0,56,56,0,480,462,18,0,0,0,22,22,0,2,2,0,68,68,0,49,49,0,0,0,0,11,10,1,17,17,0,12,12,0,7,8,0,0,0,0,45,43,2,15,15,0,33,33,0,36,26,10,13,13,0,67,58,9,16,16,0,2,2,0,0,0,0,18,18,0,9,9,0,23,23,0,11,15,0,33,23,10,21,21,0,9,9,0,32,32,0,2,2,0,22,16,6,8,8,0,75,63,12,97,97,0,6,6,0,8,6,2,0,0,0,12,12,0,58,52,6,11,8,3,6,6,0
1,1,0,0,0,0,60,59,1,1,1,0,5,5,0,21,21,0,11,10,1,1,1,0,0,0,0,46,46,0,18,0,18,0,0,0,24,24,0,1,1,0,18,18,0,26,26,0,17,17,0,3,3,0,8,8,0,10,9,1,3,3,0,1,1,0,17,17,0,8,8,0,5,5,0,0,0,0,10,10,0,7,7,0,17,17,0,2,2,0,0,0,0,3,3,0,10,10,0,3,3,0,13,14,0,37,36,1,9,9,0,1,1,0,6,6,0,3,3,0,10,10,0,1,1,0,26,21,5,20,20,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0
1,1,0,6,6,0,0,0,0,2,0,3,41,41,0,0,0,0,0,0,0,0,0,0,2,2,0,28,28,0,2,0,18,3,3,0,1,1,0,3,3,0,25,35,0,32,28,4,0,0,0,4,4,0,7,7,0,22,22,0,5,4,1,0,0,0,0,0,0,17,17,0,2,2,0,14,8,6,1,1,0,5,5,0,0,0,0,6,6,0,0,0,0,4,4,0,8,8,0,4,4,0,22,17,5,2,2,0,8,8,0,2,2,0,5,5,0,3,3,0,1,1,0,12,12,0,0,0,0,53,53,0,10,10,0,1,1,0,0,0,0,0,0,0,18,16,2,0,0,0,0,0,0
1,1,0,35,26,9,25,21,4,45,23,22,55,55,0,0,0,0,0,0,0,0,0,0,4,4,0,42,42,0,24,6,18,1,1,0,10,10,0,11,11,0,56,46,0,46,46,0,0,0,0,9,8,1,0,0,0,16,16,0,10,10,0,1,1,0,34,31,3,18,18,0,99,99,0,6,4,2,11,11,0,46,44,2,0,0,0,9,9,0,1,1,0,11,11,0,11,11,0,0,0,0,9,3,6,10,9,1,11,11,0,14,14,0,28,28,0,3,3,0,39,33,6,10,10,0,12,9,3,90,90,0,3,3,0,11,7,4,0,0,0,7,7,0,63,59,4,6,6,0,0,0,0
4,4,0,18,17,1,6,5,1,16,15,1,30,30,0,10,10,0,7,6,1,1,1,0,15,9,6,73,73,0,32,14,18,2,2,0,13,13,0,16,16,0,49,36,13,26,26,0,22,22,0,15,15,0,11,11,0,24,23,1,10,10,0,0,0,0,12,11,1,16,16,0,26,26,0,18,13,5,27,27,0,49,47,2,18,18,0,9,9,0,0,0,0,7,7,0,13,13,0,8,8,0,15,12,3,16,16,0,20,20,0,2,2,0,22,22,0,6,6,0,7,8,0,12,12,0,78,69,9,115,115,0,3,3,0,7,7,0,0,0,0,6,6,0,26,24,2,8,8,0,0,0,0
6,6,0,3,5,0,19,18,1,13,12,1,66,66,0,1,1,0,5,5,0,1,1,0,1,1,0,79,79,0,47,29,18,0,0,0,11,11,0,14,14,0,56,56,0,33,33,0,0,0,0,19,19,0,18,18,0,27,27,0,12,11,1,0,0,0,47,41,6,31,31,0,29,29,0,8,6,2,12,12,0,38,34,4,4,4,0,8,8,0,4,4,0,8,8,0,3,3,0,3,3,0,21,19,2,19,19,0,20,20,0,2,2,0,44,44,0,3,3,0,13,11,2,19,19,0,22,20,2,119,119,0,10,10,0,20,20,0,0,0,0,16,16,0,60,51,9,7,6,1,10,10,0
1,1,0,19,14,5,18,18,0,14,13,1,75,75,0,12,12,0,9,10,0,0,0,0,2,2,0,66,66,0,32,14,18,3,3,0,21,21,0,5,5,0,51,51,0,33,33,0,31,31,0,14,13,1,18,10,8,36,36,0,7,7,0,0,0,0,21,18,3,19,19,0,32,32,0,19,15,4,20,20,0,34,32,2,12,12,0,17,17,0,3,3,0,18,14,4,11,11,0,10,10,0,15,15,0,17,17,0,13,13,0,7,7,0,22,22,0,4,4,0,34,32,2,9,9,0,34,30,4,105,105,0,10,10,0,16,14,2,0,0,0,16,16,0,48,45,3,4,4,0,0,0,0
2,2,0,26,19,7,24,20,4,16,14,2,43,43,0,0,0,0,6,4,2,2,2,0,1,1,0,57,57,0,17,0,18,0,0,0,13,13,0,7,8,0,46,46,0,51,51,0,0,0,0,18,17,1,18,18,0,7,7,0,9,9,0,0,0,0,33,28,5,15,15,0,28,28,0,20,13,7,2,2,0,41,36,5,15,15,0,7,7,0,0,0,0,14,14,0,4,4,0,7,7,0,19,16,3,22,20,2,22,22,0,9,9,0,23,23,0,4,4,0,19,15,4,0,0,0,44,38,6,81,81,0,4,4,0,19,19,0,0,0,0,25,25,0,71,64,7,8,8,0,0,0,0
0,0,0,0,0,0,21,21,0,1,1,0,12,12,0,6,6,0,12,9,3,0,0,0,4,4,0,20,20,0,18,0,18,0,0,0,14,14,0,1,1,0,17,17,0,13,13,0,1,1,0,3,3,0,17,17,0,17,17,0,3,3,0,0,0,0,30,29,1,4,4,0,5,5,0,8,7,1,6,6,0,13,11,2,6,6,0,1,1,0,2,2,0,7,7,0,9,9,0,1,1,0,14,12,2,11,11,0,2,2,0,2,2,0,7,7,0,1,1,0,21,20,1,0,0,0,32,28,4,10,10,0,2,2,0,2,2,0,0,0,0,0,0,0,11,10,1,1,1,0,9,9,0
0,0,0,0,0,0,15,15,0,5,5,0,34,34,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,0,1,0,18,3,3,0,3,3,0,10,9,1,24,24,0,12,12,0,0,0,0,3,3,0,17,17,0,25,24,1,5,5,0,0,0,0,0,0,0,19,19,0,4,4,0,0,0,0,3,3,0,13,12,1,0,0,0,4,4,0,0,0,0,4,4,0,2,2,0,5,5,0,10,12,0,0,0,0,4,4,0,0,0,0,12,12,0,0,0,0,9,7,2,9,9,0,31,27,4,48,48,0,4,4,0,1,1,0,0,0,0,0,0,0,10,8,2,1,1,0,0,0,0
0,0,0,7,6,1,15,14,1,4,3,1,49,49,0,0,0,0,0,0,0,0,0,0,2,2,0,76,76,0,42,24,18,3,3,0,11,11,0,9,9,0,63,63,0,26,24,2,0,0,0,8,7,1,0,0,0,9,8,1,13,13,0,0,0,0,38,35,3,14,14,0,113,113,0,17,12,5,12,12,0,30,27,3,0,0,0,4,4,0,2,2,0,8,8,0,5,5,0,5,5,0,11,13,0,22,22,0,11,11,0,4,4,0,29,29,0,6,6,0,16,15,1,10,10,0,24,21,3,81,81,0,1,1,0,39,35,4,0,0,0,7,7,0,29,25,4,0,0,0,0,0,0
0,0,0,16,14,2,10,10,0,6,5,1,73,73,0,6,6,0,8,7,1,0,0,0,8,8,0,74,74,0,37,19,18,3,3,0,19,19,0,7,6,1,41,31,10,27,27,0,23,23,0,16,15,1,21,21,0,20,19,1,8,8,0,0,0,0,20,18,2,13,13,0,31,31,0,7,6,1,4,4,0,32,30,2,7,7,0,11,11,0,1,1,0,10,10,0,7,7,0,2,2,0,16,11,5,23,24,0,13,13,0,3,3,0,33,33,0,4,4,0,22,19,3,9,9,0,65,51,14,89,89,0,4,4,0,15,19,0,0,0,0,3,3,0,49,42,7,4,4,0,0,0,0
0,0,0,38,27,11,21,17,4,5,6,0,162,162,0,4,4,0,2,1,1,0,0,0,0,0,0,162,162,0,25,7,18,14,14,0,17,17,0,11,11,0,42,42,0,42,41,1,0,0,0,17,17,0,9,9,0,30,30,0,12,12,0,0,0,0,46,43,3,20,20,0,16,16,0,8,7,1,3,3,0,50,47,3,10,10,0,11,11,0,1,1,0,18,18,0,3,3,0,4,4,0,17,15,2,12,11,1,11,11,0,11,11,0,30,30,0,4,4,0,47,39,8,14,14,0,41,38,3,85,85,0,6,6,0,9,8,1,0,0,0,4,4,0,23,22,1,5,5,0,7,7,0
1,1,0,0,0,0,23,23,0,17,17,0,35,35,0,6,6,0,8,8,0,0,0,0,2,2,0,0,0,0,30,12,18,2,2,0,29,29,0,4,4,0,68,68,0,15,15,0,80,80,0,21,20,1,18,12,6,22,22,0,8,8,0,0,0,0,35,33,2,34,34,0,26,26,0,21,16,5,23,23,0,40,40,0,13,13,0,11,11,0,1,1,0,18,18,0,8,8,0,5,5,0,7,7,0,66,64,2,19,19,0,2,2,0,29,29,0,5,5,0,12,12,0,3,3,0,18,17,1,114,114,0,6,6,0,30,30,0,0,0,0,24,24,0,50,48,2,5,5,0,0,0,0
0,0,0,16,12,4,14,14,0,7,6,1,22,22,0,9,9,0,5,6,0,1,1,0,2,2,0,86,86,0,17,0,18,0,0,0,17,17,0,3,2,1,41,41,0,48,48,0,0,0,0,16,16,0,6,6,0,5,5,0,9,9,0,0,0,0,20,22,0,6,6,0,25,25,0,31,24,7,11,11,0,53,49,4,5,5,0,6,6,0,0,0,0,13,13,0,7,7,0,15,15,0,8,13,0,8,8,0,18,18,0,5,5,0,33,33,0,5,5,0,35,26,9,7,7,0,30,28,2,65,65,0,5,5,0,28,27,1,0,0,0,19,19,0,35,33,2,9,9,0,4,4,0
0,0,0,1,1,0,10,10,0,3,3,0,27,27,0,9,9,0,12,11,1,0,0,0,1,1,0,54,54,0,19,1,18,1,1,0,10,10,0,0,0,0,22,22,0,23,23,0,13,13,0,9,7,2,16,16,0,16,15,1,4,4,0,0,0,0,46,44,2,5,5,0,8,8,0,0,0,0,0,0,0,5,5,0,9,9,0,0,0,0,1,1,0,3,3,0,1,1,0,2,2,0,18,15,3,8,8,0,2,2,0,8,8,0,8,8,0,1,1,0,11,10,1,0,0,0,13,13,0,8,8,0,3,3,0,24,23,1,0,0,0,0,0,0,29,26,3,0,0,0,0,0,0
0,0,0,0,0,0,20,19,1,3,2,1,44,44,0,0,0,0,0,0,0,0,0,0,1,1,0,50,50,0,31,13,18,1,1,0,1,1,0,6,5,1,22,22,0,19,19,0,0,0,0,5,5,0,23,23,0,14,14,0,1,0,1,0,0,0,0,0,0,16,16,0,2,2,0,0,0,0,1,1,0,5,5,0,0,0,0,1,1,0,1,1,0,7,7,0,5,5,0,3,3,0,13,7,6,0,0,0,3,3,0,0,0,0,26,26,0,0,0,0,13,12,1,8,8,0,6,6,0,30,30,0,3,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,2,2,0,19,19,0,18,20,0,69,69,0,0,0,0,0,0,0,0,0,0,2,2,0,88,88,0,51,33,18,1,1,0,4,4,0,6,6,0,27,27,0,31,31,0,0,0,0,12,12,0,0,0,0,21,21,0,4,4,0,1,1,0,0,0,0,5,5,0,121,121,0,11,10,1,5,5,0,19,18,1,0,0,0,12,12,0,1,1,0,2,2,0,1,1,0,0,0,0,15,9,6,13,13,0,14,14,0,3,3,0,9,9,0,6,6,0,22,22,0,8,8,0,32,32,0,81,81,0,3,3,0,14,14,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0
1,1,0,30,28,2,20,20,0,17,17,0,73,73,0,13,13,0,2,1,1,3,3,0,1,1,0,98,98,0,64,46,18,1,1,0,17,17,0,1,1,0,52,38,14,23,22,1,21,21,0,4,4,0,20,20,0,30,30,0,4,4,0,1,1,0,15,14,1,11,11,0,17,17,0,8,5,3,5,5,0,36,33,3,12,12,0,5,5,0,2,2,0,5,5,0,6,6,0,9,9,0,9,10,0,16,16,0,11,11,0,6,6,0,25,25,0,3,3,0,8,5,3,3,3,0,7,7,0,91,91,0,8,8,0,20,12,8,0,0,0,11,11,0,23,21,2,3,3,0,0,0,0
1,1,0,50,41,9,11,10,1,17,17,0,118,118,0,4,4,0,3,3,0,0,0,0,1,0,1,144,144,0,22,4,18,10,10,0,9,9,0,4,4,0,53,53,0,28,23,5,0,0,0,20,20,0,12,12,0,25,23,2,6,6,0,1,1,0,34,32,2,18,18,0,22,22,0,12,9,3,5,5,0,18,18,0,12,12,0,3,3,0,5,5,0,6,6,0,1,1,0,7,7,0,19,13,6,5,5,0,11,11,0,3,3,0,21,21,0,2,2,0,14,13,1,13,13,0,36,33,3,95,95,0,2,2,0,7,8,0,0,0,0,10,10,0,18,17,1,2,2,0,0,0,0
4,4,0,41,40,1,23,21,2,5,6,0,58,58,0,16,16,0,4,3,1,1,1,0,1,1,0,66,66,0,16,0,18,4,4,0,12,12,0,2,2,0,48,48,0,14,14,0,67,67,0,7,6,1,16,9,7,17,16,1,10,9,1,0,0,0,13,13,0,23,23,0,0,0,0,25,16,9,8,8,0,40,39,1,17,17,0,5,5,0,2,2,0,9,8,1,3,3,0,17,17,0,11,7,4,16,16,0,13,13,0,3,3,0,27,27,0,8,8,0,17,16,1,3,3,0,31,31,0,95,95,0,5,5,0,9,9,0,0,0,0,0,21,0,29,28,1,4,4,0,0,0,0
0,0,0,0,0,0,25,25,0,8,7,1,9,9,0,11,11,0,1,1,0,0,0,0,3,3,0,123,123,0,25,7,18,0,0,0,13,13,0,3,3,0,29,29,0,27,27,0,0,0,0,14,14,0,10,10,0,13,12,1,9,9,0,0,0,0,30,30,0,7,7,0,0,0,0,14,10,4,5,5,0,43,36,7,14,14,0,3,3,0,0,0,0,7,7,0,3,3,0,10,10,0,9,11,0,12,12,0,15,15,0,6,6,0,16,16,0,2,2,0,17,16,1,0,0,0,23,18,5,64,64,0,0,0,0,11,10,1,0,0,0,21,0,0,34,34,0,2,2,0,3,3,0
0,0,0,1,1,0,17,17,0,0,0,0,8,8,0,0,0,0,2,2,0,0,0,0,2,2,0,47,47,0,13,0,18,1,1,0,12,12,0,0,0,0,13,13,0,6,6,0,8,8,0,3,3,0,14,14,0,13,13,0,4,5,0,0,0,0,6,7,0,3,3,0,0,0,0,0,0,0,2,2,0,3,3,0,12,11,1,0,0,0,1,1,0,1,1,0,4,4,0,3,3,0,17,13,4,6,6,0,6,6,0,0,0,0,18,18,0,3,3,0,7,7,0,2,2,0,7,7,0,1,1,0,5,5,0,3,2,1,0,0,0,0,0,0,9,9,0,3,3,0,0,0,0
0,0,0,0,0,0,17,16,1,0,0,0,64,64,0,0,0,0,0,0,0,1,1,0,1,1,0,180,180,0,23,5,18,2,2,0,5,5,0,1,2,0,9,9,0,7,7,0,0,0,0,3,3,0,20,20,0,17,16,1,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,5,4,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,2,2,0,4,5,0,2,2,0,3,3,0,0,0,0,6,6,0,2,2,0,1,2,0,0,0,0,9,8,1,31,31,0,7,7,0,4,4,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0
0,0,0,11,12,0,49,46,3,13,12,1,72,72,0,1,1,0,0,0,0,2,2,0,2,2,0,0,0,0,45,27,18,2,2,0,18,18,0,3,2,1,30,30,0,21,21,0,0,0,0,7,7,0,0,0,0,10,10,0,5,5,0,0,0,0,19,15,4,10,10,0,27,27,0,16,13,3,3,3,0,18,18,0,0,0,0,5,5,0,6,6,0,7,7,0,8,8,0,2,2,0,8,8,0,3,3,0,4,4,0,2,2,0,36,36,0,2,2,0,21,21,0,9,9,0,26,20,6,94,94,0,5,5,0,10,6,4,0,0,0,7,7,0,17,18,0,5,5,0,0,0,0
0,0,0,16,12,4,0,0,0,3,4,0,67,67,0,7,7,0,3,2,1,0,0,0,0,0,0,118,118,0,54,54,0,1,1,0,16,16,0,3,3,0,32,35,0,19,19,0,40,40,0,8,7,1,26,26,0,12,12,0,11,10,1,1,1,0,7,7,0,14,14,0,136,136,0,6,5,1,9,9,0,25,24,1,0,0,0,7,7,0,0,0,0,4,3,1,3,3,0,8,8,0,8,6,2,11,12,0,6,6,0,3,3,0,9,9,0,3,3,0,16,14,2,5,5,0,27,23,4,98,98,0,4,4,0,16,13,3,0,0,0,6,6,0,16,16,0,6,7,0,0,0,0
1,1,0,36,30,6,21,22,0,10,9,1,133,133,0,7,7,0,5,5,0,2,2,0,2,2,0,170,170,0,35,35,0,3,3,0,6,6,0,8,7,1,32,32,0,15,15,0,0,0,0,11,11,0,5,5,0,8,8,0,6,6,0,0,0,0,24,22,2,6,6,0,23,23,0,23,13,10,4,4,0,29,28,1,8,8,0,0,0,0,1,1,0,8,9,0,2,2,0,13,13,0,9,10,0,13,13,0,10,10,0,11,11,0,27,27,0,1,1,0,12,11,1,14,14,0,63,61,2,104,104,0,5,5,0,25,9,16,0,0,0,12,12,0,9,9,0,1,1,0,1,1,0
1,1,0,21,18,3,35,38,0,20,20,0,51,51,0,15,15,0,1,1,0,1,1,0,3,3,0,139,139,0,30,30,0,3,3,0,15,15,0,5,5,0,42,42,0,16,16,0,17,17,0,5,5,0,12,9,3,19,19,0,6,6,0,0,0,0,8,9,0,14,14,0,36,36,0,38,29,9,1,1,0,23,22,1,9,9,0,4,4,0,2,2,0,5,4,0,0,0,0,7,7,0,14,9,5,23,23,0,9,9,0,2,2,0,28,28,0,1,1,0,31,25,6,10,10,0,21,19,2,119,119,0,8,8,0,12,11,1,0,0,0,7,7,0,16,16,0,5,5,0,0,0,0
